Instancia;Tarefas Finalizadas;Tarefas não finalizads;Trocas;Instancias de troca;Soluções Iniciais;Soluções Final;Soluções Final Real;Tempo;PTL
instance927_m=2_n=25_l=20_c=15_s=2;24,0;1,0;15,0;10,0;0;-735,0;575,0;0,0;0
instance928_m=2_n=25_l=20_c=15_s=0;24,0;1,0;15,0;11,0;0;-735,0;565,0;0,0;0
instance929_m=2_n=25_l=20_c=15_s=1;24,0;1,0;15,0;11,0;0;-735,0;565,0;0,0;0
instance930_m=2_n=25_l=20_c=15_s=2;24,0;1,0;15,0;11,0;0;-735,0;565,0;0,0;0
instance931_m=2_n=25_l=20_c=15_s=0;24,0;1,0;13,0;8,0;0;-733,0;597,0;0,0;0
instance932_m=2_n=25_l=20_c=15_s=1;24,0;1,0;13,0;8,0;0;-733,0;597,0;0,0;0
instance933_m=2_n=25_l=20_c=15_s=2;24,0;1,0;13,0;8,0;0;-733,0;597,0;0,0;0
instance934_m=2_n=25_l=20_c=15_s=0;24,0;1,0;15,0;9,0;0;-735,0;585,0;0,0;0
instance935_m=2_n=25_l=20_c=15_s=1;24,0;1,0;15,0;9,0;0;-735,0;585,0;0,0;0
instance936_m=2_n=25_l=20_c=15_s=2;24,0;1,0;15,0;9,0;0;-735,0;585,0;0,0;0
instance937_m=2_n=25_l=20_c=15_s=0;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance938_m=2_n=25_l=20_c=15_s=1;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance939_m=2_n=25_l=20_c=15_s=2;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance940_m=2_n=25_l=20_c=15_s=0;24,0;1,0;15,0;10,0;0;-735,0;575,0;0,0;0
instance941_m=2_n=25_l=20_c=15_s=1;24,0;1,0;15,0;10,0;0;-735,0;575,0;0,0;0
instance942_m=2_n=25_l=20_c=15_s=2;24,0;1,0;15,0;10,0;0;-735,0;575,0;0,0;0
instance943_m=2_n=25_l=20_c=15_s=0;24,0;1,0;14,0;10,0;0;-734,0;576,0;0,0;0
instance944_m=2_n=25_l=20_c=15_s=1;24,0;1,0;14,0;10,0;0;-734,0;576,0;0,0;0
instance945_m=2_n=25_l=20_c=15_s=2;24,0;1,0;14,0;10,0;0;-734,0;576,0;0,0;0
instance946_m=2_n=25_l=20_c=15_s=0;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance947_m=2_n=25_l=20_c=15_s=1;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance948_m=2_n=25_l=20_c=15_s=2;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance949_m=2_n=25_l=20_c=15_s=0;24,0;1,0;14,0;11,0;0;-734,0;566,0;0,0;0
instance950_m=2_n=25_l=20_c=15_s=1;24,0;1,0;14,0;11,0;0;-734,0;566,0;0,0;0
instance951_m=2_n=25_l=20_c=15_s=2;24,0;1,0;14,0;11,0;0;-734,0;566,0;0,0;0
instance952_m=2_n=25_l=20_c=15_s=0;24,0;1,0;14,0;10,0;0;-734,0;576,0;0,0;0
instance953_m=2_n=25_l=20_c=15_s=1;24,0;1,0;14,0;10,0;0;-734,0;576,0;0,0;0
instance954_m=2_n=25_l=20_c=15_s=2;24,0;1,0;14,0;10,0;0;-734,0;576,0;0,0;0
instance955_m=2_n=25_l=20_c=15_s=0;24,0;1,0;15,0;9,0;0;-735,0;585,0;0,0;0
instance956_m=2_n=25_l=20_c=15_s=1;24,0;1,0;15,0;9,0;0;-735,0;585,0;0,0;0
instance957_m=2_n=25_l=20_c=15_s=2;24,0;1,0;15,0;9,0;0;-735,0;585,0;0,0;0
instance958_m=2_n=25_l=20_c=15_s=0;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance959_m=2_n=25_l=20_c=15_s=1;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance960_m=2_n=25_l=20_c=15_s=2;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance961_m=3_n=25_l=15_c=10_s=0;23,0;2,0;7,0;7,0;0;-697,0;553,0;0,0;0
instance962_m=3_n=25_l=15_c=10_s=1;23,0;2,0;7,0;7,0;0;-697,0;553,0;0,0;0
instance963_m=3_n=25_l=15_c=10_s=2;23,0;2,0;7,0;7,0;0;-697,0;553,0;0,0;0
instance964_m=3_n=25_l=15_c=10_s=0;24,0;1,0;13,0;9,0;0;-733,0;587,0;0,0;0
instance965_m=3_n=25_l=15_c=10_s=1;24,0;1,0;13,0;9,0;0;-733,0;587,0;0,0;0
instance966_m=3_n=25_l=15_c=10_s=2;24,0;1,0;13,0;9,0;0;-733,0;587,0;0,0;0
instance967_m=3_n=25_l=15_c=10_s=0;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance968_m=3_n=25_l=15_c=10_s=1;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance969_m=3_n=25_l=15_c=10_s=2;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance970_m=3_n=25_l=15_c=10_s=0;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance971_m=3_n=25_l=15_c=10_s=1;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance972_m=3_n=25_l=15_c=10_s=2;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance973_m=3_n=25_l=15_c=10_s=0;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance974_m=3_n=25_l=15_c=10_s=1;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance975_m=3_n=25_l=15_c=10_s=2;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance976_m=3_n=25_l=15_c=10_s=0;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance977_m=3_n=25_l=15_c=10_s=1;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance978_m=3_n=25_l=15_c=10_s=2;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance979_m=3_n=25_l=15_c=10_s=0;23,0;2,0;11,0;9,0;0;-701,0;529,0;0,0;0
instance980_m=3_n=25_l=15_c=10_s=1;23,0;2,0;11,0;9,0;0;-701,0;529,0;0,0;0
instance981_m=3_n=25_l=15_c=10_s=2;23,0;2,0;11,0;9,0;0;-701,0;529,0;0,0;0
instance982_m=3_n=25_l=15_c=10_s=0;23,0;2,0;8,0;6,0;0;-698,0;562,0;0,0;0
instance983_m=3_n=25_l=15_c=10_s=1;23,0;2,0;8,0;6,0;0;-698,0;562,0;0,0;0
instance984_m=3_n=25_l=15_c=10_s=2;23,0;2,0;8,0;6,0;0;-698,0;562,0;0,0;0
instance985_m=3_n=25_l=15_c=10_s=0;24,0;1,0;13,0;10,0;0;-733,0;577,0;0,0;0
instance986_m=3_n=25_l=15_c=10_s=1;24,0;1,0;13,0;10,0;0;-733,0;577,0;0,0;0
instance987_m=3_n=25_l=15_c=10_s=2;24,0;1,0;13,0;10,0;0;-733,0;577,0;0,0;0
instance988_m=3_n=25_l=15_c=10_s=0;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance989_m=3_n=25_l=15_c=10_s=1;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance990_m=3_n=25_l=15_c=10_s=2;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance991_m=3_n=25_l=15_c=10_s=0;24,0;1,0;8,0;6,0;0;-728,0;622,0;0,0;0
instance992_m=3_n=25_l=15_c=10_s=1;24,0;1,0;8,0;6,0;0;-728,0;622,0;0,0;0
instance993_m=3_n=25_l=15_c=10_s=2;24,0;1,0;8,0;6,0;0;-728,0;622,0;0,0;0
instance994_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance995_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance996_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance997_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;9,0;0;-729,0;591,0;0,0;0
instance998_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;9,0;0;-729,0;591,0;0,0;0
instance999_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;9,0;0;-729,0;591,0;0,0;0
instance1000_m=3_n=25_l=15_c=10_s=0;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1001_m=3_n=25_l=15_c=10_s=1;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1002_m=3_n=25_l=15_c=10_s=2;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1003_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance1004_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance1005_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance1006_m=3_n=25_l=15_c=10_s=0;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1007_m=3_n=25_l=15_c=10_s=1;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1008_m=3_n=25_l=15_c=10_s=2;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1009_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1010_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1011_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1012_m=3_n=25_l=15_c=10_s=0;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance1013_m=3_n=25_l=15_c=10_s=1;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance1014_m=3_n=25_l=15_c=10_s=2;24,0;1,0;11,0;8,0;0;-731,0;599,0;0,0;0
instance1015_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1016_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1017_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1018_m=3_n=25_l=15_c=10_s=0;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1019_m=3_n=25_l=15_c=10_s=1;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1020_m=3_n=25_l=15_c=10_s=2;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1021_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1022_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1023_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1024_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;7,0;0;-730,0;610,0;0,0;0
instance1025_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;7,0;0;-730,0;610,0;0,0;0
instance1026_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;7,0;0;-730,0;610,0;0,0;0
instance1027_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1028_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1029_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1030_m=3_n=25_l=15_c=10_s=0;24,0;1,0;12,0;6,0;0;-732,0;618,0;0,0;0
instance1031_m=3_n=25_l=15_c=10_s=1;24,0;1,0;12,0;6,0;0;-732,0;618,0;0,0;0
instance1032_m=3_n=25_l=15_c=10_s=2;24,0;1,0;12,0;6,0;0;-732,0;618,0;0,0;0
instance1033_m=3_n=25_l=15_c=10_s=0;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1034_m=3_n=25_l=15_c=10_s=1;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1035_m=3_n=25_l=15_c=10_s=2;23,0;2,0;10,0;8,0;0;-700,0;540,0;0,0;0
instance1036_m=3_n=25_l=15_c=10_s=0;23,0;2,0;12,0;6,0;0;-702,0;558,0;0,0;0
instance1037_m=3_n=25_l=15_c=10_s=1;23,0;2,0;12,0;6,0;0;-702,0;558,0;0,0;0
instance1038_m=3_n=25_l=15_c=10_s=2;23,0;2,0;12,0;6,0;0;-702,0;558,0;0,0;0
instance1039_m=3_n=25_l=15_c=10_s=0;24,0;1,0;12,0;8,0;0;-732,0;598,0;0,0;0
instance1040_m=3_n=25_l=15_c=10_s=1;24,0;1,0;12,0;8,0;0;-732,0;598,0;0,0;0
instance1041_m=3_n=25_l=15_c=10_s=2;24,0;1,0;12,0;8,0;0;-732,0;598,0;0,0;0
instance1042_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;7,0;0;-729,0;611,0;0,0;0
instance1043_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;7,0;0;-729,0;611,0;0,0;0
instance1044_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;7,0;0;-729,0;611,0;0,0;0
instance1045_m=3_n=25_l=15_c=10_s=0;24,0;1,0;12,0;8,0;0;-732,0;598,0;0,0;0
instance1046_m=3_n=25_l=15_c=10_s=1;24,0;1,0;12,0;8,0;0;-732,0;598,0;0,0;0
instance1047_m=3_n=25_l=15_c=10_s=2;24,0;1,0;12,0;8,0;0;-732,0;598,0;0,0;0
instance1048_m=3_n=25_l=15_c=10_s=0;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1049_m=3_n=25_l=15_c=10_s=1;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1050_m=3_n=25_l=15_c=10_s=2;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1051_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;7,0;0;-730,0;610,0;0,0;0
instance1052_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;7,0;0;-730,0;610,0;0,0;0
instance1053_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;7,0;0;-730,0;610,0;0,0;0
instance1054_m=3_n=25_l=15_c=10_s=0;24,0;1,0;8,0;6,0;0;-728,0;622,0;0,0;0
instance1055_m=3_n=25_l=15_c=10_s=1;24,0;1,0;8,0;6,0;0;-728,0;622,0;0,0;0
instance1056_m=3_n=25_l=15_c=10_s=2;24,0;1,0;8,0;6,0;0;-728,0;622,0;0,0;0
instance1057_m=3_n=25_l=15_c=10_s=0;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1058_m=3_n=25_l=15_c=10_s=1;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1059_m=3_n=25_l=15_c=10_s=2;24,0;1,0;11,0;9,0;0;-731,0;589,0;0,0;0
instance1060_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;6,0;0;-730,0;620,0;0,0;0
instance1061_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;6,0;0;-730,0;620,0;0,0;0
instance1062_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;6,0;0;-730,0;620,0;0,0;0
instance1063_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1064_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1065_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;8,0;0;-729,0;601,0;0,0;0
instance1066_m=3_n=25_l=15_c=10_s=0;23,0;2,0;10,0;6,0;0;-700,0;560,0;0,0;0
instance1067_m=3_n=25_l=15_c=10_s=1;23,0;2,0;10,0;6,0;0;-700,0;560,0;0,0;0
instance1068_m=3_n=25_l=15_c=10_s=2;23,0;2,0;10,0;6,0;0;-700,0;560,0;0,0;0
instance1069_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1070_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1071_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;8,0;0;-730,0;600,0;0,0;0
instance1072_m=3_n=25_l=15_c=10_s=0;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1073_m=3_n=25_l=15_c=10_s=1;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1074_m=3_n=25_l=15_c=10_s=2;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1075_m=3_n=25_l=15_c=10_s=0;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance1076_m=3_n=25_l=15_c=10_s=1;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance1077_m=3_n=25_l=15_c=10_s=2;24,0;1,0;10,0;9,0;0;-730,0;590,0;0,0;0
instance1078_m=3_n=25_l=15_c=10_s=0;24,0;1,0;9,0;6,0;0;-729,0;621,0;0,0;0
instance1079_m=3_n=25_l=15_c=10_s=1;24,0;1,0;9,0;6,0;0;-729,0;621,0;0,0;0
instance1080_m=3_n=25_l=15_c=10_s=2;24,0;1,0;9,0;6,0;0;-729,0;621,0;0,0;0
instance1081_m=3_n=25_l=20_c=10_s=0;23,0;2,0;16,0;9,0;0;-706,0;524,0;0,0;0
instance1082_m=3_n=25_l=20_c=10_s=1;23,0;2,0;16,0;9,0;0;-706,0;524,0;0,0;0
instance1083_m=3_n=25_l=20_c=10_s=2;23,0;2,0;16,0;9,0;0;-706,0;524,0;0,0;0
instance1084_m=3_n=25_l=20_c=10_s=0;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1085_m=3_n=25_l=20_c=10_s=1;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1086_m=3_n=25_l=20_c=10_s=2;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1087_m=3_n=25_l=20_c=10_s=0;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1088_m=3_n=25_l=20_c=10_s=1;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1089_m=3_n=25_l=20_c=10_s=2;23,0;2,0;16,0;11,0;0;-706,0;504,0;0,0;0
instance1090_m=3_n=25_l=20_c=10_s=0;24,0;1,0;17,0;10,0;0;-737,0;573,0;0,0;0
instance1091_m=3_n=25_l=20_c=10_s=1;24,0;1,0;17,0;10,0;0;-737,0;573,0;0,0;0
instance1092_m=3_n=25_l=20_c=10_s=2;24,0;1,0;17,0;10,0;0;-737,0;573,0;0,0;0
instance1093_m=3_n=25_l=20_c=10_s=0;24,0;1,0;22,0;12,0;0;-742,0;548,0;0,0;0
instance1094_m=3_n=25_l=20_c=10_s=1;24,0;1,0;22,0;12,0;0;-742,0;548,0;0,0;0
instance1095_m=3_n=25_l=20_c=10_s=2;24,0;1,0;22,0;12,0;0;-742,0;548,0;0,0;0
instance1096_m=3_n=25_l=20_c=10_s=0;24,0;1,0;18,0;11,0;0;-738,0;562,0;0,0;0
instance1097_m=3_n=25_l=20_c=10_s=1;24,0;1,0;18,0;11,0;0;-738,0;562,0;0,0;0
instance1098_m=3_n=25_l=20_c=10_s=2;24,0;1,0;18,0;11,0;0;-738,0;562,0;0,0;0
instance1099_m=3_n=25_l=20_c=10_s=0;24,0;1,0;18,0;10,0;0;-738,0;572,0;0,0;0
instance1100_m=3_n=25_l=20_c=10_s=1;24,0;1,0;18,0;10,0;0;-738,0;572,0;0,0;0
instance1101_m=3_n=25_l=20_c=10_s=2;24,0;1,0;18,0;10,0;0;-738,0;572,0;0,0;0
instance1102_m=3_n=25_l=20_c=10_s=0;24,0;1,0;17,0;12,0;0;-737,0;553,0;0,0;0
instance1103_m=3_n=25_l=20_c=10_s=1;24,0;1,0;17,0;12,0;0;-737,0;553,0;0,0;0
instance1104_m=3_n=25_l=20_c=10_s=2;24,0;1,0;17,0;12,0;0;-737,0;553,0;0,0;0
instance1105_m=3_n=25_l=20_c=10_s=0;24,0;1,0;21,0;14,0;0;-741,0;529,0;0,0;0
instance1106_m=3_n=25_l=20_c=10_s=1;24,0;1,0;21,0;14,0;0;-741,0;529,0;0,0;0
instance1107_m=3_n=25_l=20_c=10_s=2;24,0;1,0;21,0;14,0;0;-741,0;529,0;0,0;0
instance1108_m=3_n=25_l=20_c=10_s=0;24,0;1,0;16,0;8,0;0;-736,0;594,0;0,0;0
instance1109_m=3_n=25_l=20_c=10_s=1;24,0;1,0;16,0;8,0;0;-736,0;594,0;0,0;0
instance1110_m=3_n=25_l=20_c=10_s=2;24,0;1,0;16,0;8,0;0;-736,0;594,0;0,0;0
instance1111_m=3_n=25_l=20_c=10_s=0;24,0;1,0;21,0;14,0;0;-741,0;529,0;0,0;0
instance1112_m=3_n=25_l=20_c=10_s=1;24,0;1,0;21,0;14,0;0;-741,0;529,0;0,0;0
instance1113_m=3_n=25_l=20_c=10_s=2;24,0;1,0;21,0;14,0;0;-741,0;529,0;0,0;0
instance1114_m=3_n=25_l=20_c=10_s=0;24,0;1,0;16,0;11,0;0;-736,0;564,0;0,0;0
instance1115_m=3_n=25_l=20_c=10_s=1;24,0;1,0;16,0;11,0;0;-736,0;564,0;0,0;0
instance1116_m=3_n=25_l=20_c=10_s=2;24,0;1,0;16,0;11,0;0;-736,0;564,0;0,0;0
instance1117_m=3_n=25_l=20_c=10_s=0;23,0;2,0;22,0;12,0;0;-712,0;488,0;0,0;0
instance1118_m=3_n=25_l=20_c=10_s=1;23,0;2,0;22,0;12,0;0;-712,0;488,0;0,0;0
instance1119_m=3_n=25_l=20_c=10_s=2;23,0;2,0;22,0;12,0;0;-712,0;488,0;0,0;0
instance1120_m=3_n=25_l=20_c=10_s=0;24,0;1,0;17,0;11,0;0;-737,0;563,0;0,0;0
instance1121_m=3_n=25_l=20_c=10_s=1;24,0;1,0;17,0;11,0;0;-737,0;563,0;0,0;0
instance1122_m=3_n=25_l=20_c=10_s=2;24,0;1,0;17,0;11,0;0;-737,0;563,0;0,0;0
instance1123_m=3_n=25_l=20_c=10_s=0;23,0;2,0;20,0;12,0;0;-710,0;490,0;0,0;0
instance1124_m=3_n=25_l=20_c=10_s=1;23,0;2,0;20,0;12,0;0;-710,0;490,0;0,0;0
instance1125_m=3_n=25_l=20_c=10_s=2;23,0;2,0;20,0;12,0;0;-710,0;490,0;0,0;0
instance1126_m=3_n=25_l=20_c=10_s=0;23,0;2,0;17,0;10,0;0;-707,0;513,0;0,0;0
instance1127_m=3_n=25_l=20_c=10_s=1;23,0;2,0;17,0;10,0;0;-707,0;513,0;0,0;0
instance1128_m=3_n=25_l=20_c=10_s=2;23,0;2,0;17,0;10,0;0;-707,0;513,0;0,0;0
instance1129_m=3_n=25_l=20_c=10_s=0;23,0;2,0;17,0;11,0;0;-707,0;503,0;0,0;0
instance1130_m=3_n=25_l=20_c=10_s=1;23,0;2,0;17,0;11,0;0;-707,0;503,0;0,0;0
instance1131_m=3_n=25_l=20_c=10_s=2;23,0;2,0;17,0;11,0;0;-707,0;503,0;0,0;0
instance1132_m=3_n=25_l=20_c=10_s=0;23,0;2,0;20,0;12,0;0;-710,0;490,0;0,0;0
instance1133_m=3_n=25_l=20_c=10_s=1;23,0;2,0;20,0;12,0;0;-710,0;490,0;0,0;0
instance1134_m=3_n=25_l=20_c=10_s=2;23,0;2,0;20,0;12,0;0;-710,0;490,0;0,0;0
instance1135_m=3_n=25_l=20_c=10_s=0;24,0;1,0;22,0;14,0;0;-742,0;528,0;0,0;0
instance1136_m=3_n=25_l=20_c=10_s=1;24,0;1,0;22,0;14,0;0;-742,0;528,0;0,0;0
instance1137_m=3_n=25_l=20_c=10_s=2;24,0;1,0;22,0;14,0;0;-742,0;528,0;0,0;0
instance1138_m=3_n=25_l=20_c=10_s=0;24,0;1,0;23,0;15,0;0;-743,0;517,0;0,0;0
instance1139_m=3_n=25_l=20_c=10_s=1;24,0;1,0;23,0;15,0;0;-743,0;517,0;0,0;0
instance1140_m=3_n=25_l=20_c=10_s=2;24,0;1,0;23,0;15,0;0;-743,0;517,0;0,0;0
instance1141_m=3_n=25_l=20_c=15_s=0;24,0;1,0;18,0;10,0;0;-738,0;572,0;0,0;0
instance1142_m=3_n=25_l=20_c=15_s=1;24,0;1,0;18,0;10,0;0;-738,0;572,0;0,0;0
instance1143_m=3_n=25_l=20_c=15_s=2;24,0;1,0;18,0;10,0;0;-738,0;572,0;0,0;0
instance1144_m=3_n=25_l=20_c=15_s=0;23,0;2,0;13,0;9,0;0;-703,0;527,0;0,0;0
instance1145_m=3_n=25_l=20_c=15_s=1;23,0;2,0;13,0;9,0;0;-703,0;527,0;0,0;0
instance1146_m=3_n=25_l=20_c=15_s=2;23,0;2,0;13,0;9,0;0;-703,0;527,0;0,0;0
instance1147_m=3_n=25_l=20_c=15_s=0;24,0;1,0;14,0;11,0;0;-734,0;566,0;0,0;0
instance1148_m=3_n=25_l=20_c=15_s=1;24,0;1,0;14,0;11,0;0;-734,0;566,0;0,0;0
instance1149_m=3_n=25_l=20_c=15_s=2;24,0;1,0;14,0;11,0;0;-734,0;566,0;0,0;0
instance1150_m=3_n=25_l=20_c=15_s=0;24,0;1,0;17,0;11,0;0;-737,0;563,0;0,0;0
instance1151_m=3_n=25_l=20_c=15_s=1;24,0;1,0;17,0;11,0;0;-737,0;563,0;0,0;0
instance1152_m=3_n=25_l=20_c=15_s=2;24,0;1,0;17,0;11,0;0;-737,0;563,0;0,0;0
instance1153_m=3_n=25_l=20_c=15_s=0;24,0;1,0;16,0;11,0;0;-736,0;564,0;0,0;0
instance1154_m=3_n=25_l=20_c=15_s=1;24,0;1,0;16,0;11,0;0;-736,0;564,0;0,0;0
instance1155_m=3_n=25_l=20_c=15_s=2;24,0;1,0;16,0;11,0;0;-736,0;564,0;0,0;0
instance1156_m=3_n=25_l=20_c=15_s=0;23,0;2,0;15,0;9,0;0;-705,0;525,0;0,0;0
instance1157_m=3_n=25_l=20_c=15_s=1;23,0;2,0;15,0;9,0;0;-705,0;525,0;0,0;0
instance1158_m=3_n=25_l=20_c=15_s=2;23,0;2,0;15,0;9,0;0;-705,0;525,0;0,0;0
instance1159_m=3_n=25_l=20_c=15_s=0;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1160_m=3_n=25_l=20_c=15_s=1;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1161_m=3_n=25_l=20_c=15_s=2;23,0;2,0;10,0;9,0;0;-700,0;530,0;0,0;0
instance1162_m=3_n=25_l=20_c=15_s=0;24,0;1,0;14,0;9,0;0;-734,0;586,0;0,0;0
instance1163_m=3_n=25_l=20_c=15_s=1;24,0;1,0;14,0;9,0;0;-734,0;586,0;0,0;0
instance1164_m=3_n=25_l=20_c=15_s=2;24,0;1,0;14,0;9,0;0;-734,0;586,0;0,0;0
instance1165_m=3_n=25_l=20_c=15_s=0;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1166_m=3_n=25_l=20_c=15_s=1;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
instance1167_m=3_n=25_l=20_c=15_s=2;24,0;1,0;12,0;9,0;0;-732,0;588,0;0,0;0
